user_id,restaurant_id,rating,timestamp,interaction_type
user_0253,rest_0774,5,2024-09-18 16:13:02.650612,like
user_0284,rest_0113,4,2025-02-12 10:11:02.650612,bookmark
user_0089,rest_0751,4,2025-01-29 19:10:02.650612,bookmark
user_0466,rest_0554,4,2025-08-29 00:23:02.650612,view
user_0338,rest_0817,4,2025-06-13 15:55:02.650612,review
user_0097,rest_0480,3,2025-03-29 18:22:02.650612,bookmark
user_0332,rest_0554,5,2025-01-07 02:27:02.650612,like
user_0202,rest_0683,2,2025-04-22 08:35:02.650612,like
user_0180,rest_0932,3,2024-10-08 10:31:02.650612,bookmark
user_0218,rest_0598,5,2025-04-26 09:22:02.650612,review
user_0119,rest_0969,4,2024-10-25 07:56:02.650612,view
user_0060,rest_0161,4,2024-10-06 13:11:02.650612,bookmark
user_0144,rest_0306,4,2025-04-11 08:51:02.650612,view
user_0285,rest_0257,4,2024-11-27 14:54:02.650612,like
user_0173,rest_0846,3,2025-04-22 17:47:02.650612,review
user_0275,rest_0352,5,2025-07-13 20:35:02.650612,view
user_0472,rest_0515,4,2025-03-05 14:39:02.650612,review
user_0200,rest_0308,3,2025-04-02 02:29:02.650612,view
user_0155,rest_0634,3,2024-11-09 17:34:02.650612,like
user_0308,rest_0862,5,2024-12-21 02:03:02.650612,review
user_0145,rest_0735,3,2025-02-13 17:32:02.650612,view
user_0232,rest_0662,4,2025-06-08 20:09:02.650612,bookmark
user_0056,rest_0989,3,2025-04-19 11:46:02.650612,view
user_0309,rest_0456,5,2025-02-22 14:11:02.650612,review
user_0377,rest_0640,3,2025-08-13 10:21:02.650612,bookmark
user_0022,rest_0806,4,2024-12-06 04:55:02.650612,bookmark
user_0188,rest_0958,5,2024-11-09 12:48:02.650612,bookmark
user_0209,rest_0632,5,2025-01-24 02:31:02.650612,view
user_0236,rest_0607,3,2025-08-10 18:42:02.650612,review
user_0203,rest_0827,5,2025-01-22 23:44:02.650612,like
user_0486,rest_0645,4,2025-05-16 04:52:02.650612,like
user_0310,rest_0472,3,2025-02-13 23:33:02.650612,review
user_0086,rest_0965,4,2024-09-22 17:16:02.650612,like
user_0459,rest_0073,3,2025-09-05 05:27:02.650612,view
user_0306,rest_0266,4,2025-03-29 02:58:02.650612,like
user_0102,rest_0389,5,2025-04-19 19:59:02.650612,bookmark
user_0420,rest_0266,3,2025-08-24 22:13:02.650612,view
user_0085,rest_0781,3,2025-06-05 23:51:02.650612,bookmark
user_0118,rest_0075,4,2025-03-18 06:10:02.650612,view
user_0022,rest_0981,3,2025-01-06 09:18:02.650612,review
user_0171,rest_0980,4,2025-07-13 10:23:02.650612,like
user_0377,rest_0400,4,2025-01-19 15:04:02.650612,view
user_0151,rest_0357,5,2025-03-28 02:40:02.650612,view
user_0162,rest_0417,5,2024-10-07 12:49:02.650612,review
user_0384,rest_0745,3,2025-03-05 06:14:02.650612,like
user_0276,rest_0704,5,2025-08-23 03:50:02.650612,like
user_0266,rest_0768,4,2025-05-01 15:59:02.650612,view
user_0488,rest_0778,2,2025-08-07 00:12:02.650612,like
user_0046,rest_0823,5,2025-06-25 02:14:02.650612,view
user_0159,rest_0726,5,2024-12-27 03:26:02.650612,like
user_0246,rest_0963,3,2025-03-20 08:23:02.650612,like
user_0246,rest_0062,3,2025-03-31 09:53:02.650612,view
user_0153,rest_0799,4,2024-12-04 13:45:02.650612,like
user_0156,rest_0991,4,2025-03-28 13:37:02.650612,review
user_0002,rest_0566,5,2025-05-31 19:45:02.650612,bookmark
user_0196,rest_0144,5,2025-08-11 14:03:02.650612,review
user_0453,rest_0011,3,2024-11-19 08:58:02.650612,like
user_0490,rest_0739,4,2025-03-14 12:44:02.650612,review
user_0356,rest_0991,4,2025-04-02 09:46:02.650612,like
user_0330,rest_0622,4,2025-07-23 10:42:02.650612,like
user_0430,rest_0195,4,2024-11-14 22:40:02.650612,review
user_0416,rest_0007,5,2025-01-02 19:24:02.650612,bookmark
user_0049,rest_0013,3,2025-09-08 09:32:02.650612,review
user_0068,rest_0412,4,2024-12-19 12:06:02.650612,review
user_0383,rest_0483,5,2024-12-24 04:56:02.650612,review
user_0319,rest_0769,5,2025-08-08 01:04:02.650612,bookmark
user_0141,rest_0609,4,2024-10-02 14:14:02.650612,review
user_0051,rest_0296,5,2025-01-30 20:41:02.650612,view
user_0405,rest_0589,4,2025-07-22 12:47:02.650612,bookmark
user_0387,rest_0764,5,2025-04-24 06:22:02.650612,bookmark
user_0051,rest_0113,5,2025-09-09 08:45:02.650612,like
user_0096,rest_0969,4,2025-08-09 06:00:02.650612,bookmark
user_0447,rest_0348,5,2025-03-02 17:27:02.650612,like
user_0445,rest_0044,5,2025-07-06 18:31:02.650612,view
user_0276,rest_0223,3,2025-01-03 01:47:02.650612,view
user_0366,rest_0954,4,2025-03-03 08:48:02.650612,bookmark
user_0251,rest_0044,5,2025-09-06 06:54:02.650612,like
user_0000,rest_0908,3,2025-07-16 13:11:02.650612,review
user_0302,rest_0400,4,2025-04-06 20:33:02.650612,review
user_0161,rest_0696,4,2025-02-15 03:30:02.650612,review
user_0352,rest_0842,3,2025-09-13 14:29:02.650612,like
user_0414,rest_0838,5,2024-10-13 01:53:02.650612,review
user_0434,rest_0979,5,2024-09-28 13:24:02.650612,bookmark
user_0358,rest_0653,5,2025-04-05 23:07:02.650612,bookmark
user_0383,rest_0570,4,2025-08-15 20:22:02.650612,view
user_0439,rest_0375,5,2025-04-23 17:52:02.650612,like
user_0474,rest_0083,5,2025-03-18 11:10:02.650612,view
user_0332,rest_0938,5,2025-04-27 00:39:02.650612,review
user_0125,rest_0051,4,2025-01-18 08:30:02.650612,bookmark
user_0005,rest_0074,4,2024-10-28 23:30:02.650612,like
user_0196,rest_0250,4,2025-08-13 18:26:02.650612,bookmark
user_0275,rest_0216,4,2025-09-09 20:24:02.650612,review
user_0092,rest_0860,4,2025-05-03 06:06:02.650612,view
user_0385,rest_0492,5,2024-11-19 12:18:02.650612,bookmark
user_0336,rest_0340,4,2025-02-16 21:32:02.650612,bookmark
user_0337,rest_0091,3,2024-11-27 14:30:02.650612,bookmark
user_0096,rest_0713,5,2025-01-05 00:37:02.650612,like
user_0130,rest_0686,4,2025-08-15 01:24:02.650612,review
user_0355,rest_0957,4,2024-12-29 22:39:02.650612,bookmark
user_0288,rest_0068,5,2025-06-05 15:09:02.650612,review
user_0420,rest_0200,3,2025-04-27 08:00:02.650612,like
user_0272,rest_0083,5,2025-06-24 09:03:02.650612,bookmark
user_0139,rest_0325,4,2025-01-10 03:59:02.650612,view
user_0063,rest_0810,4,2025-02-20 14:51:02.650612,review
user_0311,rest_0022,4,2024-10-11 01:19:02.650612,review
user_0092,rest_0290,4,2025-08-30 13:34:02.650612,review
user_0132,rest_0966,4,2025-06-06 18:08:02.650612,like
user_0073,rest_0302,4,2025-01-30 21:57:02.650612,bookmark
user_0416,rest_0431,4,2025-08-07 22:18:02.650612,review
user_0483,rest_0223,4,2025-07-07 21:04:02.650612,bookmark
user_0357,rest_0090,4,2024-09-24 15:11:02.650612,view
user_0311,rest_0583,4,2025-05-04 01:42:02.650612,like
user_0089,rest_0152,2,2024-11-24 12:21:02.650612,view
user_0087,rest_0653,4,2024-11-13 06:57:02.650612,like
user_0148,rest_0036,4,2025-02-14 04:12:02.650612,view
user_0181,rest_0106,4,2025-04-25 11:11:02.650612,view
user_0078,rest_0883,4,2025-05-23 20:08:02.650612,bookmark
user_0082,rest_0080,5,2025-04-26 20:21:02.650612,like
user_0020,rest_0716,4,2025-04-20 19:20:02.650612,view
user_0199,rest_0837,3,2024-11-10 20:07:02.650612,like
user_0176,rest_0269,5,2025-09-02 03:02:02.650612,bookmark
user_0377,rest_0149,4,2025-05-20 05:17:02.650612,review
user_0414,rest_0319,5,2025-06-01 15:10:02.650612,like
user_0437,rest_0090,5,2025-08-07 00:13:02.650612,view
user_0067,rest_0024,4,2025-02-04 02:58:02.650612,like
user_0218,rest_0360,4,2024-12-27 22:54:02.650612,view
user_0194,rest_0045,4,2025-02-20 18:39:02.650612,like
user_0113,rest_0534,4,2025-05-19 21:31:02.650612,review
user_0329,rest_0515,4,2024-11-12 04:22:02.650612,bookmark
user_0482,rest_0232,4,2025-04-19 03:19:02.650612,view
user_0093,rest_0321,5,2024-10-13 17:46:02.650612,bookmark
user_0186,rest_0583,4,2024-11-12 23:41:02.650612,view
user_0441,rest_0517,3,2025-03-20 19:50:02.650612,bookmark
user_0097,rest_0439,4,2025-05-02 23:03:02.650612,bookmark
user_0369,rest_0469,5,2024-11-21 02:25:02.650612,bookmark
user_0247,rest_0027,5,2025-05-31 20:09:02.650612,bookmark
user_0148,rest_0514,4,2025-07-02 21:49:02.650612,like
user_0038,rest_0378,4,2025-06-04 08:34:02.650612,review
user_0105,rest_0928,3,2024-12-07 14:12:02.650612,view
user_0112,rest_0554,4,2025-02-01 13:06:02.650612,like
user_0114,rest_0660,5,2025-01-16 05:01:02.650612,like
user_0474,rest_0240,5,2024-10-13 16:14:02.650612,like
user_0143,rest_0887,4,2024-09-25 13:41:02.650612,view
user_0222,rest_0052,4,2025-05-19 22:30:02.650612,like
user_0235,rest_0189,3,2024-12-16 02:35:02.650612,review
user_0331,rest_0472,3,2025-02-22 01:55:02.650612,like
user_0311,rest_0396,5,2024-11-28 22:26:02.650612,like
user_0478,rest_0491,4,2025-01-21 22:16:02.650612,like
user_0362,rest_0054,4,2024-11-27 11:47:02.650612,review
user_0124,rest_0311,3,2025-09-06 04:39:02.650612,view
user_0428,rest_0512,3,2024-09-17 03:00:02.650612,like
user_0350,rest_0717,5,2024-11-13 11:09:02.650612,view
user_0114,rest_0873,4,2025-02-08 07:03:02.650612,bookmark
user_0060,rest_0698,4,2024-10-29 21:37:02.650612,like
user_0154,rest_0697,4,2025-02-10 07:55:02.650612,view
user_0338,rest_0338,4,2025-01-30 18:50:02.650612,view
user_0403,rest_0209,4,2024-12-02 16:08:02.650612,bookmark
user_0034,rest_0110,4,2025-04-23 19:16:02.650612,like
user_0366,rest_0151,3,2025-07-09 18:50:02.650612,like
user_0359,rest_0483,5,2025-03-20 20:12:02.650612,view
user_0490,rest_0152,2,2024-11-11 21:57:02.650612,bookmark
user_0375,rest_0437,5,2025-04-22 07:02:02.650612,view
user_0445,rest_0189,5,2024-12-01 07:08:02.650612,view
user_0125,rest_0092,3,2025-07-05 09:08:02.650612,like
user_0485,rest_0176,4,2025-04-15 19:20:02.650612,review
user_0079,rest_0030,5,2025-08-10 21:37:02.650612,like
user_0257,rest_0298,5,2025-04-07 09:42:02.650612,review
user_0080,rest_0896,5,2024-11-03 12:23:02.650612,like
user_0380,rest_0886,5,2025-07-29 21:13:02.650612,review
user_0430,rest_0992,3,2025-09-06 10:29:02.650612,bookmark
user_0014,rest_0022,4,2024-12-09 13:05:02.650612,view
user_0247,rest_0468,5,2025-02-24 22:18:02.650612,view
user_0490,rest_0996,5,2024-12-25 06:47:02.650612,review
user_0371,rest_0220,5,2024-11-22 18:42:02.650612,view
user_0169,rest_0590,5,2025-05-31 23:31:02.650612,like
user_0148,rest_0308,4,2025-09-01 10:04:02.650612,view
user_0310,rest_0071,5,2024-12-04 14:39:02.650612,review
user_0458,rest_0243,4,2024-11-04 10:19:02.650612,like
user_0478,rest_0610,4,2024-10-21 04:35:02.650612,bookmark
user_0180,rest_0625,3,2024-12-17 18:48:02.650612,review
user_0191,rest_0580,2,2025-04-16 12:27:02.650612,bookmark
user_0349,rest_0845,4,2025-08-11 21:46:02.650612,like
user_0004,rest_0526,4,2024-11-09 05:23:02.650612,like
user_0037,rest_0319,5,2025-05-11 17:04:02.650612,bookmark
user_0238,rest_0596,4,2024-12-18 19:05:02.650612,review
user_0290,rest_0886,5,2025-07-21 08:02:02.650612,bookmark
user_0242,rest_0378,5,2025-01-02 20:47:02.650612,review
user_0138,rest_0488,4,2024-12-15 22:08:02.650612,view
user_0268,rest_0959,5,2025-01-27 01:52:02.650612,view
user_0214,rest_0326,3,2025-06-18 18:49:02.650612,like
user_0375,rest_0270,4,2024-12-03 10:58:02.650612,like
user_0444,rest_0978,5,2025-05-30 16:28:02.650612,review
user_0171,rest_0326,5,2024-12-16 10:26:02.650612,bookmark
user_0108,rest_0075,5,2025-05-07 13:23:02.650612,view
user_0337,rest_0408,3,2025-04-17 17:14:02.650612,view
user_0498,rest_0015,4,2025-07-29 16:24:02.650612,view
user_0219,rest_0780,2,2025-08-08 08:45:02.650612,like
user_0264,rest_0486,4,2025-01-12 23:44:02.650612,like
user_0469,rest_0788,4,2025-06-27 01:19:02.650612,like
user_0223,rest_0592,5,2025-07-17 00:00:02.650612,view
user_0398,rest_0096,5,2025-01-17 16:56:02.650612,like
user_0152,rest_0565,3,2025-01-20 19:48:02.650612,review
user_0394,rest_0476,5,2024-10-13 04:04:02.650612,like
user_0321,rest_0513,5,2025-07-09 23:06:02.650612,review
user_0054,rest_0877,4,2025-01-29 01:04:02.650612,view
user_0407,rest_0692,3,2024-10-24 11:39:02.650612,view
user_0413,rest_0567,5,2025-02-15 20:56:02.650612,like
user_0002,rest_0812,3,2025-01-24 23:11:02.650612,view
user_0274,rest_0562,4,2025-06-06 00:12:02.650612,bookmark
user_0333,rest_0094,5,2025-05-28 09:31:02.650612,review
user_0088,rest_0524,2,2025-02-07 08:05:02.650612,bookmark
user_0318,rest_0956,4,2025-04-01 09:11:02.650612,bookmark
user_0419,rest_0010,3,2024-12-10 21:31:02.650612,bookmark
user_0271,rest_0550,5,2024-10-01 23:10:02.650612,bookmark
user_0367,rest_0995,4,2025-05-13 14:49:02.650612,bookmark
user_0308,rest_0317,5,2025-01-05 23:34:02.650612,bookmark
user_0215,rest_0601,5,2025-05-06 01:37:02.650612,bookmark
user_0295,rest_0279,4,2024-09-26 16:49:02.650612,view
user_0206,rest_0060,4,2025-06-17 12:01:02.650612,bookmark
user_0330,rest_0608,3,2025-05-14 23:52:02.650612,review
user_0370,rest_0669,5,2025-02-26 07:24:02.650612,view
user_0201,rest_0478,5,2025-05-07 11:53:02.650612,view
user_0316,rest_0931,4,2025-01-08 21:51:02.650612,view
user_0071,rest_0015,4,2025-03-01 18:45:02.650612,review
user_0444,rest_0049,4,2024-10-08 23:02:02.650612,bookmark
user_0357,rest_0386,3,2024-11-26 14:28:02.650612,view
user_0064,rest_0618,3,2024-12-01 14:55:02.650612,review
user_0446,rest_0196,3,2025-08-14 19:53:02.650612,like
user_0355,rest_0309,5,2025-05-27 21:12:02.650612,view
user_0343,rest_0760,4,2025-04-02 02:30:02.650612,view
user_0174,rest_0076,3,2025-07-16 12:31:02.650612,bookmark
user_0123,rest_0486,5,2025-05-10 01:16:02.650612,view
user_0231,rest_0585,4,2024-11-16 13:04:02.650612,bookmark
user_0225,rest_0808,3,2024-11-05 21:40:02.650612,review
user_0206,rest_0506,3,2025-02-05 12:37:02.650612,review
user_0348,rest_0555,5,2025-01-21 23:13:02.650612,view
user_0141,rest_0242,4,2025-07-31 18:44:02.650612,review
user_0200,rest_0272,4,2025-01-07 19:51:02.650612,bookmark
user_0253,rest_0605,4,2024-12-30 07:39:02.650612,bookmark
user_0375,rest_0942,5,2024-12-20 12:57:02.650612,review
user_0035,rest_0599,4,2025-03-06 10:08:02.650612,view
user_0171,rest_0156,4,2025-01-29 22:09:02.650612,view
user_0419,rest_0245,3,2025-08-31 05:52:02.650612,like
user_0386,rest_0971,4,2024-11-03 23:18:02.650612,bookmark
user_0129,rest_0041,4,2024-09-23 07:18:02.650612,bookmark
user_0247,rest_0922,5,2025-09-03 12:45:02.650612,view
user_0327,rest_0959,5,2025-02-04 16:42:02.650612,review
user_0169,rest_0536,3,2025-04-18 04:18:02.650612,like
user_0359,rest_0459,4,2025-07-26 23:26:02.650612,review
user_0075,rest_0386,3,2024-12-02 12:17:02.650612,like
user_0033,rest_0989,3,2024-09-24 10:01:02.650612,like
user_0156,rest_0475,4,2025-03-16 17:52:02.650612,view
user_0025,rest_0490,3,2025-03-15 05:49:02.650612,like
user_0488,rest_0915,4,2025-02-02 00:45:02.650612,like
user_0016,rest_0309,5,2025-03-17 03:50:02.650612,review
user_0462,rest_0777,4,2025-01-28 05:37:02.650612,bookmark
user_0128,rest_0079,4,2025-06-27 02:18:02.650612,bookmark
user_0223,rest_0286,4,2025-06-13 10:43:02.650612,bookmark
user_0236,rest_0192,4,2025-06-29 20:48:02.650612,review
user_0343,rest_0002,5,2025-06-09 10:52:02.650612,view
user_0043,rest_0980,3,2025-08-14 23:20:02.650612,view
user_0442,rest_0914,5,2025-07-13 17:31:02.650612,view
user_0359,rest_0511,4,2024-11-29 13:46:02.650612,review
user_0069,rest_0591,4,2025-08-28 16:53:02.650612,like
user_0058,rest_0418,5,2024-12-04 15:55:02.650612,view
user_0011,rest_0523,5,2025-08-19 03:09:02.650612,like
user_0188,rest_0735,4,2025-04-05 08:43:02.650612,view
user_0217,rest_0616,4,2025-02-09 10:06:02.650612,review
user_0227,rest_0796,4,2025-03-17 00:28:02.650612,review
user_0141,rest_0560,4,2024-12-07 07:31:02.650612,like
user_0077,rest_0966,3,2025-07-02 06:28:02.650612,like
user_0201,rest_0143,5,2025-08-13 11:23:02.650612,review
user_0357,rest_0702,2,2025-07-11 07:36:02.650612,review
user_0034,rest_0153,5,2024-12-07 03:05:02.650612,view
user_0243,rest_0072,4,2025-01-13 19:49:02.650612,like
user_0058,rest_0058,4,2024-10-24 10:47:02.650612,bookmark
user_0102,rest_0498,3,2025-05-26 10:42:02.650612,bookmark
user_0115,rest_0079,4,2024-12-08 09:51:02.650612,like
user_0414,rest_0311,4,2024-09-19 07:48:02.650612,review
user_0290,rest_0410,5,2024-10-23 06:10:02.650612,review
user_0320,rest_0745,4,2024-10-23 14:04:02.650612,like
user_0118,rest_0033,4,2025-06-20 06:00:02.650612,like
user_0029,rest_0439,4,2024-11-12 14:29:02.650612,bookmark
user_0334,rest_0704,4,2025-03-09 09:15:02.650612,like
user_0031,rest_0703,5,2024-10-24 14:56:02.650612,view
user_0486,rest_0344,4,2025-07-26 22:55:02.650612,review
user_0370,rest_0886,4,2024-10-05 11:31:02.650612,like
user_0116,rest_0853,3,2024-10-14 20:48:02.650612,like
user_0377,rest_0230,3,2025-05-20 21:23:02.650612,review
user_0070,rest_0821,4,2024-11-16 15:56:02.650612,bookmark
user_0121,rest_0781,3,2025-07-14 20:13:02.650612,review
user_0290,rest_0361,3,2024-09-24 19:14:02.650612,view
user_0039,rest_0011,4,2025-04-29 01:17:02.650612,view
user_0278,rest_0730,3,2025-09-13 19:51:02.650612,bookmark
user_0118,rest_0389,5,2025-06-27 02:06:02.650612,bookmark
user_0072,rest_0438,5,2025-01-15 18:27:02.650612,review
user_0487,rest_0362,3,2025-05-29 21:16:02.650612,bookmark
user_0114,rest_0890,4,2024-12-20 17:26:02.650612,view
user_0479,rest_0517,5,2025-07-25 06:58:02.650612,bookmark
user_0140,rest_0934,4,2025-01-22 13:17:02.650612,bookmark
user_0292,rest_0812,2,2025-07-29 04:22:02.650612,bookmark
user_0311,rest_0642,3,2025-02-21 14:41:02.650612,bookmark
user_0238,rest_0398,5,2025-03-19 11:39:02.650612,like
user_0209,rest_0845,4,2024-10-27 04:56:02.650612,bookmark
user_0335,rest_0643,5,2024-11-14 16:01:02.650612,like
user_0499,rest_0748,4,2025-08-30 07:33:02.650612,view
user_0307,rest_0688,4,2024-11-10 22:31:02.650612,review
user_0121,rest_0076,4,2025-07-06 07:52:02.650612,review
user_0012,rest_0510,3,2025-03-20 06:25:02.650612,bookmark
user_0466,rest_0927,4,2024-11-10 15:12:02.650612,bookmark
user_0375,rest_0584,5,2025-06-13 21:37:02.650612,review
user_0168,rest_0900,5,2025-03-21 03:28:02.650612,bookmark
user_0334,rest_0674,5,2025-01-12 10:49:02.650612,review
user_0473,rest_0139,3,2025-04-13 17:36:02.650612,like
user_0310,rest_0399,4,2025-02-10 06:19:02.650612,view
user_0460,rest_0433,4,2025-05-06 20:09:02.650612,view
user_0214,rest_0681,5,2025-06-27 18:58:02.650612,review
user_0220,rest_0133,3,2024-12-10 22:07:02.650612,review
user_0150,rest_0561,4,2025-03-08 14:37:02.650612,view
user_0369,rest_0738,4,2025-03-17 10:57:02.650612,review
user_0322,rest_0241,5,2025-04-28 05:47:02.650612,review
user_0358,rest_0198,2,2024-12-19 19:48:02.650612,view
user_0395,rest_0246,3,2025-02-16 11:20:02.650612,view
user_0146,rest_0983,4,2025-02-27 01:08:02.650612,view
user_0315,rest_0333,4,2025-03-13 05:09:02.650612,view
user_0224,rest_0634,5,2024-12-12 05:57:02.650612,bookmark
user_0142,rest_0279,4,2024-12-31 13:52:02.650612,like
user_0099,rest_0395,5,2024-09-30 07:12:02.650612,bookmark
user_0266,rest_0963,3,2025-05-07 05:57:02.650612,view
user_0366,rest_0353,4,2024-11-17 10:55:02.650612,review
user_0252,rest_0052,4,2024-11-26 04:45:02.650612,view
user_0495,rest_0644,4,2024-10-27 19:49:02.650612,like
user_0372,rest_0150,5,2024-12-06 12:20:02.650612,bookmark
user_0266,rest_0591,4,2025-06-29 17:52:02.650612,view
user_0004,rest_0869,3,2025-07-14 08:54:02.650612,like
user_0344,rest_0872,5,2025-05-15 00:30:02.650612,like
user_0222,rest_0479,5,2025-06-29 15:12:02.650612,like
user_0430,rest_0292,3,2025-02-13 17:30:02.650612,review
user_0306,rest_0452,5,2025-05-21 05:05:02.650612,like
user_0360,rest_0237,5,2025-05-22 11:37:02.650612,review
user_0148,rest_0187,5,2025-01-05 09:02:02.650612,bookmark
user_0210,rest_0580,3,2025-05-01 09:24:02.650612,bookmark
user_0467,rest_0348,4,2025-05-23 19:13:02.650612,bookmark
user_0410,rest_0442,5,2025-09-12 06:57:02.650612,bookmark
user_0265,rest_0925,3,2025-06-18 02:09:02.650612,review
user_0375,rest_0001,5,2024-09-22 21:53:02.650612,view
user_0012,rest_0112,3,2025-09-04 03:01:02.650612,bookmark
user_0383,rest_0557,3,2025-03-29 16:24:02.650612,like
user_0077,rest_0800,4,2025-07-15 08:11:02.650612,bookmark
user_0219,rest_0229,4,2025-04-13 13:16:02.650612,review
user_0499,rest_0032,5,2025-01-13 10:22:02.650612,review
user_0414,rest_0853,4,2024-10-28 23:34:02.650612,like
user_0042,rest_0490,3,2025-07-29 11:32:02.650612,like
user_0077,rest_0958,5,2025-09-04 14:37:02.650612,review
user_0446,rest_0459,4,2025-09-05 02:47:02.650612,review
user_0387,rest_0796,3,2025-06-10 19:06:02.650612,like
user_0497,rest_0547,5,2025-04-22 11:09:02.650612,review
user_0280,rest_0222,4,2024-09-21 05:06:02.650612,review
user_0332,rest_0128,3,2025-02-12 12:42:02.650612,like
user_0236,rest_0686,5,2025-03-05 19:45:02.650612,like
user_0096,rest_0890,3,2024-11-04 13:28:02.650612,bookmark
user_0048,rest_0650,5,2025-05-14 15:09:02.650612,view
user_0452,rest_0321,4,2025-08-03 20:58:02.650612,like
user_0140,rest_0881,4,2025-04-23 14:45:02.650612,bookmark
user_0303,rest_0652,5,2025-01-05 04:10:02.650612,bookmark
user_0288,rest_0332,4,2025-06-11 14:40:02.650612,review
user_0436,rest_0862,5,2025-02-05 19:54:02.650612,review
user_0110,rest_0562,5,2025-07-28 00:08:02.650612,like
user_0165,rest_0498,4,2024-10-13 00:31:02.650612,review
user_0271,rest_0710,4,2025-07-23 02:09:02.650612,bookmark
user_0364,rest_0663,4,2025-04-28 13:27:02.650612,review
user_0350,rest_0803,5,2025-04-27 16:21:02.650612,like
user_0343,rest_0887,3,2025-04-22 02:38:02.650612,like
user_0005,rest_0818,3,2025-03-20 12:11:02.650612,view
user_0471,rest_0937,4,2025-02-02 21:40:02.650612,bookmark
user_0067,rest_0809,4,2024-11-16 21:27:02.650612,view
user_0160,rest_0784,4,2025-06-22 04:53:02.650612,like
user_0342,rest_0391,3,2024-12-24 12:08:02.650612,bookmark
user_0101,rest_0797,3,2025-04-14 01:39:02.650612,view
user_0179,rest_0774,4,2025-05-13 14:52:02.650612,view
user_0045,rest_0855,3,2024-11-02 01:45:02.650612,view
user_0095,rest_0712,5,2025-08-02 20:48:02.650612,like
user_0482,rest_0176,4,2025-08-31 16:56:02.650612,like
user_0067,rest_0498,5,2025-03-30 18:17:02.650612,like
user_0427,rest_0341,5,2024-12-28 01:17:02.650612,bookmark
user_0299,rest_0254,3,2025-06-19 14:12:02.650612,review
user_0106,rest_0216,4,2025-06-01 13:52:02.650612,bookmark
user_0288,rest_0156,4,2025-07-14 21:19:02.650612,view
user_0322,rest_0946,3,2024-09-21 01:25:02.650612,review
user_0171,rest_0542,3,2024-11-07 01:57:02.650612,bookmark
user_0156,rest_0520,3,2025-06-23 01:47:02.650612,view
user_0124,rest_0644,4,2025-03-27 15:20:02.650612,review
user_0347,rest_0781,3,2024-10-07 03:47:02.650612,view
user_0472,rest_0550,5,2025-07-19 18:32:02.650612,like
user_0384,rest_0629,4,2025-08-22 06:49:02.650612,view
user_0410,rest_0240,5,2025-04-07 01:28:02.650612,view
user_0337,rest_0506,3,2024-12-14 05:18:02.650612,view
user_0094,rest_0248,3,2024-12-30 09:04:02.650612,like
user_0176,rest_0827,5,2025-06-25 17:24:02.650612,like
user_0361,rest_0274,4,2024-11-05 08:07:02.650612,bookmark
user_0330,rest_0689,5,2025-05-30 02:01:02.650612,like
user_0488,rest_0092,3,2024-12-09 08:42:02.650612,view
user_0006,rest_0474,4,2024-11-21 14:31:02.650612,review
user_0343,rest_0667,4,2024-10-14 05:26:02.650612,bookmark
user_0232,rest_0242,5,2025-05-12 05:01:02.650612,view
user_0187,rest_0526,3,2025-07-20 17:22:02.650612,bookmark
user_0213,rest_0070,4,2025-03-02 05:39:02.650612,view
user_0234,rest_0008,5,2025-03-03 07:01:02.650612,like
user_0371,rest_0245,4,2025-08-09 19:18:02.650612,review
user_0205,rest_0306,4,2025-01-26 19:40:02.650612,view
user_0343,rest_0538,5,2025-04-09 01:42:02.650612,bookmark
user_0139,rest_0556,3,2024-12-31 20:49:02.650612,review
user_0336,rest_0611,4,2025-01-31 10:37:02.650612,bookmark
user_0049,rest_0240,5,2024-09-26 18:19:02.650612,like
user_0006,rest_0688,4,2025-02-27 07:51:02.650612,review
user_0206,rest_0169,2,2025-07-05 22:39:02.650612,review
user_0015,rest_0981,3,2025-07-13 01:38:02.650612,bookmark
user_0391,rest_0970,3,2025-02-09 13:46:02.650612,review
user_0275,rest_0127,3,2025-07-23 23:05:02.650612,review
user_0111,rest_0174,3,2024-11-12 14:17:02.650612,like
user_0142,rest_0819,4,2025-03-21 16:05:02.650612,bookmark
user_0050,rest_0038,4,2025-08-17 09:25:02.650612,review
user_0442,rest_0176,4,2024-12-08 10:22:02.650612,like
user_0328,rest_0462,4,2025-07-23 06:54:02.650612,like
user_0492,rest_0283,4,2024-10-03 17:42:02.650612,review
user_0490,rest_0766,5,2025-06-18 23:44:02.650612,view
user_0371,rest_0161,4,2025-04-08 19:48:02.650612,view
user_0186,rest_0601,5,2025-06-05 16:40:02.650612,review
user_0053,rest_0466,4,2025-01-29 14:47:02.650612,view
user_0369,rest_0793,4,2025-04-16 17:20:02.650612,like
user_0467,rest_0131,3,2025-05-22 02:15:02.650612,view
user_0037,rest_0041,4,2025-09-15 11:47:02.650612,like
user_0358,rest_0642,4,2025-02-04 15:01:02.650612,like
user_0013,rest_0930,3,2025-03-25 14:22:02.650612,bookmark
user_0355,rest_0393,5,2025-07-25 05:53:02.650612,review
user_0299,rest_0213,3,2025-03-22 19:31:02.650612,review
user_0329,rest_0462,5,2025-05-31 06:32:02.650612,bookmark
user_0194,rest_0341,5,2024-10-20 06:13:02.650612,bookmark
user_0105,rest_0609,5,2025-02-06 15:48:02.650612,view
user_0332,rest_0452,5,2025-05-30 10:35:02.650612,view
